SITE_ID,STATE_NAME,DISTRICT_NAME,TAHSIL_NAME,BLOCK_NAME,SITE_NAME,SITE_TYPE,SITE_SUB_TYPE,AQUIFER_TYPE,DEPTH,WLS_DATE,WLS_WTR_LEVE
W162845076061201,Karnataka,Bijapur,BASAVANA,BASAVANA,Agasabala Cross,Dug Well,,Unconfined,12,5-Nov-22,1.74
W163354075572101,Karnataka,Bijapur,BASAVANA,BASAVANA,Basavanabagewadi,Dug Well,,Unconfined,10.32,5-Nov-22,7.05
W163935076025501,Karnataka,Bijapur,BASAVANA,BASAVANA,Dindawar,Dug Well,,Unconfined,14,5-Nov-22,1.2
W163326076043801,Karnataka,Bijapur,BASAVANA,BASAVANA,Huvinahipparagi,Dug Well,,Unconfined,7.95,5-Nov-22,1.7
W163900076010001,Karnataka,Bijapur,BASAVANA,BASAVANA,Ingaleshwar,Dug Well,,Unconfined,11.5,5-Nov-22,1.88
W162610075410501,Karnataka,Bijapur,BASAVANA,BASAVANA,Kolhar,Dug Well,,Unconfined,11,5-Nov-22,2.7
W163130075533002,Karnataka,Bijapur,BASAVANA,BASAVANA,Multagi,Dug Well,,Unconfined,7.22,5-Nov-22,1.85
W162230075540001,Karnataka,Bijapur,BASAVANA,BASAVANA,Nidagundi,Dug Well,,Unconfined,15,5-Nov-22,1.14
W164200076040001,Karnataka,Bijapur,BASAVANA,BASAVANA,Satihal,Dug Well,,Unconfined,8.38,5-Nov-22,4.64
W165100075420003,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Bijapur A,Dug Well,,Unconfined,9.59,5-Nov-22,7.04
W164053075440101,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Honaganahalli,Dug Well,,Unconfined,14,5-Nov-22,3.2
W165000075500001,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Honnutagi,Dug Well,,Unconfined,16.59,5-Nov-22,3.09
W164515075440001,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Jumnal,Dug Well,,Unconfined,26,5-Nov-22,12.18
W170002076133201,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Kallolli,Dug Well,,Unconfined,6,5-Nov-22,2.72
W164554075403301,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Khatijapur,Dug Well,,Unconfined,13.9,5-Nov-22,17
W164905075535403,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Kumatagi A,Dug Well,,Unconfined,8.12,5-Nov-22,2.14
W164000075400001,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Mangoli,Dug Well,,Unconfined,10.2,5-Nov-22,1.8
W165551075505201,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Nagadhana,Dug Well,,Unconfined,7.6,5-Nov-22,2.85
W164258075380401,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Sarawad,Dug Well,,Unconfined,11.15,5-Nov-22,4.81
W165000075590001,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Shivangi,Dug Well,,Unconfined,7.1,5-Nov-22,2.79
W165100075310001,Karnataka,Bijapur,BIJAPUR,BIJAPUR,Tikota,Dug Well,,Unconfined,16.51,5-Nov-22,3.98
W171640075434001,Karnataka,Bijapur,INDI,INDI,Bardol,Dug Well,,Unconfined,8.48,5-Nov-22,1.59
W171443075541201,Karnataka,Bijapur,INDI,INDI,Bhudihala,Dug Well,,Unconfined,8,5-Nov-22,2.1
W171840075394001,Karnataka,Bijapur,INDI,INDI,Chadchan,Dug Well,,Unconfined,9.5,5-Nov-22,4.3
W171915075500501,Karnataka,Bijapur,INDI,INDI,Halsangi,Dug Well,,Unconfined,10.67,5-Nov-22,5.14
W170632075412101,Karnataka,Bijapur,INDI,INDI,Inchageri,Dug Well,,Unconfined,8.1,5-Nov-22,1.93
W171200075420001,Karnataka,Bijapur,INDI,INDI,Jagjiwani,Dug Well,,Unconfined,13,5-Nov-22,4.97
W170715076062002,Karnataka,Bijapur,INDI,INDI,Nadkurd,Dug Well,,Unconfined,10.26,5-Nov-22,4.15
W172320075504001,Karnataka,Bijapur,INDI,INDI,Newdhulikhed,Dug Well,,Unconfined,11.6,5-Nov-22,4.33
W170600075540001,Karnataka,Bijapur,INDI,INDI,Nimbal,Dug Well,,Unconfined,9.5,5-Nov-22,4.19
W170500075580001,Karnataka,Bijapur,INDI,INDI,Rugi,Dug Well,,Unconfined,13,5-Nov-22,3.78
W170800076020001,Karnataka,Bijapur,INDI,INDI,Salotgi,Dug Well,,Unconfined,17,5-Nov-22,8.2
W170900076050001,Karnataka,Bijapur,INDI,INDI,Satalagaon,Dug Well,,Unconfined,9,5-Nov-22,3.56
W170648075443501,Karnataka,Bijapur,INDI,INDI,Sawalanga,Dug Well,,Unconfined,10,5-Nov-22,4.45
W170433075553901,Karnataka,Bijapur,INDI,INDI,Tadavalaga,Dug Well,,Unconfined,17,5-Nov-22,5.36
W171910075500501,Karnataka,Bijapur,INDI,INDI,Yelagi,Dug Well,,Unconfined,9.9,5-Nov-22,4.02
W162638076150601,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Bavur,Dug Well,,Unconfined,8.93,5-Nov-22,-0.45
W162430076144001,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Devarhulagabal,Dug Well,,Unconfined,8.5,5-Nov-22,2.74
W162600076080001,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Dhavalagi,Dug Well,,Unconfined,9.5,5-Nov-22,2
W161700076060001,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Hiremural,Dug Well,,Unconfined,9.2,5-Nov-22,1.43
W162115075594501,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Hullur,Dug Well,,Unconfined,10.04,5-Nov-22,1.65
W162800076203001,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Maileswar A,Dug Well,,Unconfined,11,5-Nov-22,4.5
W162821076162901,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Minajigi,Dug Well,,Unconfined,11.9,5-Nov-22,6.25
W162000076072002,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Muddebihal A,Dug Well,,Unconfined,9.7,5-Nov-22,3.38
W161800076153001,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Nagarbetta,Dug Well,,Unconfined,17.5,5-Nov-22,2.78
W161700076064501,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Nebageri,Dug Well,,Unconfined,9.74,5-Nov-22,4.08
W161255076054501,Karnataka,Bijapur,MUDDEBIHAL,MUDDEBIHAL,Tangadgi,Dug Well,,Unconfined,10.83,5-Nov-22,1.4
W163724076151901,Karnataka,Bijapur,SINDGI,SINDGI,Ambalanur,Dug Well,,Unconfined,13.26,5-Nov-22,6.33
W165837076180101,Karnataka,Bijapur,SINDGI,SINDGI,Ayeri,Dug Well,,Unconfined,7.45,5-Nov-22,2.73
W164237076084401,Karnataka,Bijapur,SINDGI,SINDGI,Bhudihaldon,Dug Well,,Unconfined,6.3,5-Nov-22,3.6
W164645076054502,Karnataka,Bijapur,SINDGI,SINDGI,Deur tanda,Dug Well,,Unconfined,8.1,5-Nov-22,2.72
W170800076180001,Karnataka,Bijapur,SINDGI,SINDGI,Devanagao,Dug Well,,Unconfined,11.03,5-Nov-22,5.57
W164100076140001,Karnataka,Bijapur,SINDGI,SINDGI,Hanchali,Dug Well,,Unconfined,13.5,5-Nov-22,3.66
W165200076090001,Karnataka,Bijapur,SINDGI,SINDGI,Kannolli,Dug Well,,Unconfined,14,5-Nov-22,3.7
W170100076140001,Karnataka,Bijapur,SINDGI,SINDGI,Korhalli,Dug Well,,Unconfined,6.83,5-Nov-22,2.14
W170100076260001,Karnataka,Bijapur,SINDGI,SINDGI,Mortgi,Dug Well,,Unconfined,9.8,5-Nov-22,5.36
W163800076153001,Karnataka,Bijapur,SINDGI,SINDGI,Pettepur,Dug Well,,Unconfined,7.5,5-Nov-22,2.2
W165811076133601,Karnataka,Bijapur,SINDGI,SINDGI,Rampura,Dug Well,,Unconfined,13.54,5-Nov-22,2.26
W165523076141001,Karnataka,Bijapur,SINDGI,SINDGI,Sindgi 1,Dug Well,,Unconfined,9.5,5-Nov-22,4.64
W170600076110001,Karnataka,Bijapur,SINDGI,SINDGI,Vibhutihalli,Dug Well,,Unconfined,6.44,5-Nov-22,3.07
W165145076205501,Karnataka,Bijapur,SINDGI,SINDGI,Yankanchi,Dug Well,,Unconfined,8.8,5-Nov-22,3.24
W115500076560001,Karnataka,Chamarajanagar,CHAMARAJAN,CHAMARAJAN,Chamarajanagar,Bore Well,Piezometer,Semi-Confined,50,5-Nov-22,3.8
W120300076590001,Karnataka,Chamarajanagar,CHAMARAJAN,CHAMARAJAN,Santemarenahalli,Bore Well,Piezometer,Semi-Confined,65,5-Nov-22,6.69
W115615076401501,Karnataka,Chamarajanagar,GUNDLUPET,GUNDLUPET,Begur,Dug Well,,Unconfined,13.78,5-Nov-22,0.94
W115030076490001,Karnataka,Chamarajanagar,GUNDLUPET,GUNDLUPET,Devalapura,Dug Well,,Unconfined,12.93,5-Nov-22,1.37
W114450076370001,Karnataka,Chamarajanagar,GUNDLUPET,GUNDLUPET,Devarahalli,Dug Well,,Unconfined,19,5-Nov-22,11
W114800076411001,Karnataka,Chamarajanagar,GUNDLUPET,GUNDLUPET,Gundlupet,Bore Well,Piezometer,Semi-Confined,60,5-Nov-22,33.43
W114536076371901,Karnataka,Chamarajanagar,GUNDLUPET,GUNDLUPET,Honnegowdanahalli,Dug Well,,Unconfined,14,5-Nov-22,1.4
W113800076383001,Karnataka,Chamarajanagar,GUNDLUPET,GUNDLUPET,Kekan Halla,Dug Well,,Unconfined,10.4,5-Nov-22,1.4
W115555076363401,Karnataka,Chamarajanagar,GUNDLUPET,GUNDLUPET,Kurubarahundi,Dug Well,,Unconfined,10.72,5-Nov-22,1.05
W114640076330001,Karnataka,Chamarajanagar,GUNDLUPET,GUNDLUPET,Maddur1,Dug Well,,Unconfined,16.5,5-Nov-22,1.9
W120530077182001,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Hanur,Dug Well,,Unconfined,22,5-Nov-22,6.8
W120945077063001,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Kollegal,Bore Well,Piezometer,Semi-Confined,51.5,5-Nov-22,5.07
W115900077340001,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Kombutuki,Dug Well,,Unconfined,20,5-Nov-22,1.35
W120730077020801,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Kunthur,Dug Well,,Unconfined,12.02,5-Nov-22,0.58
W120215077211501,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Kurubaradoddi,Dug Well,,Unconfined,12.08,5-Nov-22,0.8
W120150077351501,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Mahadeshwarabetta,Dug Well,,Unconfined,9.7,5-Nov-22,2.93
W115930077295001,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Metitiruvu,Dug Well,,Unconfined,17.64,5-Nov-22,4.26
W120908077090001,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Mudhuvanahalli,Dug Well,,Unconfined,9,5-Nov-22,0.59
W120020077243002,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Palanimele,Dug Well,,Unconfined,12,5-Nov-22,6.92
W120010077241001,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Ramapura,Dug Well,,Unconfined,10,5-Nov-22,0.8
W120710076593001,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Thagarapura,Dug Well,,Unconfined,11,5-Nov-22,0.08
W120850077043001,Karnataka,Chamarajanagar,KOLLEGAL,KOLLEGAL,Uttaballi,Dug Well,,Unconfined,10.5,5-Nov-22,1.65
W120700077043001,Karnataka,Chamarajanagar,YELANDUR,YELANDUR,Agara,Dug Well,,Unconfined,9.94,5-Nov-22,0.08
W120440077040001,Karnataka,Chamarajanagar,YELANDUR,YELANDUR,Maddur,Dug Well,,Unconfined,9.98,5-Nov-22,3.4
W120230077014501,Karnataka,Chamarajanagar,YELANDUR,YELANDUR,Yelandur,Bore Well,Piezometer,Semi-Confined,50,5-Nov-22,2.65
W120020077243001,Karnataka,Chamarajanagar,YELANDUR,YELANDUR,Yeriyuru,Dug Well,,Unconfined,11,5-Nov-22,2.3
W131623075432401,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Aladagudde,Dug Well,,Unconfined,12,5-Nov-22,2.85
W131425075390001,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Alduru A,Dug Well,,Unconfined,35,5-Nov-22,12.85
W131550075365401,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Arenuru,Dug Well,,Unconfined,7,5-Nov-22,3.03
W131536075380101,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Bannur_ckm,Dug Well,,Unconfined,10,5-Nov-22,2.13
W131930075464501,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Chikmagalur,Bore Well,Piezometer,Semi-Confined,46,5-Nov-22,1.3
W131932075464801,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Chikmagalur Town,Dug Well,,Unconfined,19,5-Nov-22,1.7
W132128075320501,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Gori Gundi,Dug Well,,Unconfined,9,5-Nov-22,3.8
W131200075410001,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Handi,Dug Well,,Unconfined,14.25,5-Nov-22,3.34
W131929075433601,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Hukkunda,Dug Well,,Unconfined,15,5-Nov-22,3.15
W131951075332501,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Hunsehalli,Dug Well,,Unconfined,12,5-Nov-22,3.2
W132156075310401,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Kadubugere A,Dug Well,,Unconfined,36.7,5-Nov-22,5.9
W131830075350002,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Kanati,Dug Well,,Unconfined,6.8,5-Nov-22,1.38
W131728075483101,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Karthikere,Dug Well,,Unconfined,12,5-Nov-22,1.88
W131549075410501,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Kooduvalli,Dug Well,,Unconfined,15,5-Nov-22,5.25
W131550075505001,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Magadi,Dug Well,,Unconfined,12.5,5-Nov-22,4.28
W131936075433501,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Thali Halla,Dug Well,,Unconfined,12,5-Nov-22,7.32
W132008076014501,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Uppalli,Dug Well,,Unconfined,13,5-Nov-22,2.28
W131500075423001,Karnataka,Chikmagalur,CHIKMAGALUR,CHIKMAGALUR,Vasthare,Dug Well,,Unconfined,9.5,5-Nov-22,3.5
W132600076000001,Karnataka,Chikmagalur,KADUR,KADUR,Agrahara,Dug Well,,Unconfined,18,5-Nov-22,7.12
W133341076102301,Karnataka,Chikmagalur,KADUR,KADUR,Gujjenahalli,Dug Well,,Unconfined,12,5-Nov-22,2.95
W134021076022801,Karnataka,Chikmagalur,KADUR,KADUR,Hirenallur,Dug Well,,Unconfined,13,5-Nov-22,1.54
W133330076010001,Karnataka,Chikmagalur,KADUR,KADUR,Kaduru,Bore Well,Piezometer,Semi-Confined,60,5-Nov-22,9.11
W132313076043601,Karnataka,Chikmagalur,KADUR,KADUR,Machcheri,Dug Well,,Unconfined,15,5-Nov-22,1.83
W133257076041401,Karnataka,Chikmagalur,KADUR,KADUR,Mallidevihalli,Dug Well,,Unconfined,10,5-Nov-22,2.44
W132550075550001,Karnataka,Chikmagalur,KADUR,KADUR,Sakrepatna,Dug Well,,Unconfined,8.6,5-Nov-22,1.82
W132317075195901,Karnataka,Chikmagalur,KOPPA,KOPPA,Agalegundi,Dug Well,,Unconfined,18.29,5-Nov-22,6.25
W133130075180001,Karnataka,Chikmagalur,KOPPA,KOPPA,Hariharapura,Dug Well,,Unconfined,10.8,5-Nov-22,7.06
W132236075235901,Karnataka,Chikmagalur,KOPPA,KOPPA,Herur,Dug Well,,Unconfined,12,5-Nov-22,4.99
W132345075223001,Karnataka,Chikmagalur,KOPPA,KOPPA,Jayapura,Dug Well,,Unconfined,11.04,5-Nov-22,8.05
W133105075161701,Karnataka,Chikmagalur,KOPPA,KOPPA,Kalanaikana Katte,Dug Well,,Unconfined,14,5-Nov-22,8.25
W133156075214401,Karnataka,Chikmagalur,KOPPA,KOPPA,Koppa A,Dug Well,,Unconfined,18.28,5-Nov-22,4.9
W133300075253002,Karnataka,Chikmagalur,KOPPA,KOPPA,Kudregundi,Dug Well,,Unconfined,11.5,5-Nov-22,7.5
W132457075163601,Karnataka,Chikmagalur,KOPPA,KOPPA,Menase,Dug Well,,Unconfined,14,5-Nov-22,8.17
W132835075124101,Karnataka,Chikmagalur,KOPPA,KOPPA,Nalluru,Dug Well,,Unconfined,12,5-Nov-22,2.2
W132900075200002,Karnataka,Chikmagalur,KOPPA,KOPPA,Narve,Dug Well,,Unconfined,9.43,5-Nov-22,4.44
W132200075180001,Karnataka,Chikmagalur,KOPPA,KOPPA,Samse,Dug Well,,Unconfined,7.17,5-Nov-22,3.27
W133039075141501,Karnataka,Chikmagalur,KOPPA,KOPPA,Shanuvalli,Dug Well,,Unconfined,8.65,5-Nov-22,3.64
W131600075244502,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Balehole,Dug Well,,Unconfined,11.28,5-Nov-22,7.83
W130807075325701,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Bankal,Dug Well,,Unconfined,12,5-Nov-22,3.33
W130720075365801,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Bidaralli,Dug Well,,Unconfined,16,5-Nov-22,8.44
W130730075380001,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Bijuvalli,Bore Well,Piezometer,Semi-Confined,45,5-Nov-22,2.68
W130854075384601,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Bilagula,Dug Well,,Unconfined,18,5-Nov-22,5.3
W130824075335001,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Chackmakki,Dug Well,,Unconfined,9,5-Nov-22,2.8
W131800075380002,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Halemudigere,Dug Well,,Unconfined,11,5-Nov-22,4.54
W131227075250901,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Hire Bile,Dug Well,,Unconfined,10,5-Nov-22,0.92
W130746075352401,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Horatti,Dug Well,,Unconfined,18.29,5-Nov-22,7.35
W131637075204101,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Hornad,Dug Well,,Unconfined,10,5-Nov-22,2
W130800075300001,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Jannapura,Dug Well,,Unconfined,10.62,5-Nov-22,6.58
W130530075393601,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Jn Bylu,Dug Well,,Unconfined,16,5-Nov-22,7.13
W131400075211501,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Kalasa,Dug Well,,Unconfined,7.35,5-Nov-22,2
W130730075301502,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Kottigehara,Dug Well,,Unconfined,9,5-Nov-22,1.74
W130718075374201,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Mudigere Hand Post,Dug Well,,Unconfined,15,5-Nov-22,8.95
W131241075203801,Karnataka,Chikmagalur,MUDIGERE,MUDIGERE,Thodlu Karegadde,Dug Well,,Unconfined,7,5-Nov-22,3.21
W132805075274001,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Alehalli,Dug Well,,Unconfined,12,5-Nov-22,5.38
W132005075300002,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Balehonnur,Dug Well,,Unconfined,13,5-Nov-22,6.11
W131952075293001,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Bannur_NRP,Dug Well,,Unconfined,13,5-Nov-22,5.45
W131530075174501,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Jakkanakki,Dug Well,,Unconfined,10,5-Nov-22,5.34
W131622075285301,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Magundi,Dug Well,,Unconfined,12,5-Nov-22,3.23
W131635075281801,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Mahalgodu,Dug Well,,Unconfined,6.5,5-Nov-22,1.74
W133354075292101,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Moodavagilu,Dug Well,,Unconfined,8,5-Nov-22,1.65
W134321075280401,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Muthinakoppa,Dug Well,,Unconfined,14,5-Nov-22,2.2
W134100075313001,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Narasimharajapura,Bore Well,Piezometer,Semi-Confined,40,5-Nov-22,4.88
W133627075300901,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Narasimharajapura A,Dug Well,,Unconfined,30.48,5-Nov-22,2.9
W132037075264201,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Seegodu,Dug Well,,Unconfined,14,5-Nov-22,7.94
W134253075275301,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Shankarapura,Dug Well,,Unconfined,12.5,5-Nov-22,6.2
W134000075293002,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Shettikoppa,Dug Well,,Unconfined,11.5,5-Nov-22,3.85
W133444075274701,Karnataka,Chikmagalur,NARASIMHARA,NARASIMHARA,Sutha Echeker,Dug Well,,Unconfined,12,5-Nov-22,5.07
W133015075123001,Karnataka,Chikmagalur,SRINGERI,SRINGERI,Begaru,Dug Well,,Unconfined,15.2,5-Nov-22,9.55
W132739075135001,Karnataka,Chikmagalur,SRINGERI,SRINGERI,Holekoppa,Dug Well,,Unconfined,14,5-Nov-22,7.2
W132530075153001,Karnataka,Chikmagalur,SRINGERI,SRINGERI,Sringeri,Bore Well,Piezometer,Semi-Confined,30,5-Nov-22,2.38
W132400075150001,Karnataka,Chikmagalur,SRINGERI,SRINGERI,Sringeri1,Dug Well,,Unconfined,7.79,5-Nov-22,3.4
W134450076003002,Karnataka,Chikmagalur,TARIKERE,TARIKERE,Ajjampur (A),Dug Well,,Unconfined,11.3,5-Nov-22,0.97
W134300075424001,Karnataka,Chikmagalur,TARIKERE,TARIKERE,Bhavikere,Dug Well,,Unconfined,14.55,5-Nov-22,8.5
W134200076001001,Karnataka,Chikmagalur,TARIKERE,TARIKERE,Channapura,Dug Well,,Unconfined,11.8,5-Nov-22,2.11
W134219075390501,Karnataka,Chikmagalur,TARIKERE,TARIKERE,Lakkavalli A,Dug Well,,Unconfined,10,5-Nov-22,1
W134224075415001,Karnataka,Chikmagalur,TARIKERE,TARIKERE,Rangenahalli,Dug Well,,Unconfined,10,5-Nov-22,0.48
W134304075491901,Karnataka,Chikmagalur,TARIKERE,TARIKERE,Seethapura,Dug Well,,Unconfined,11,5-Nov-22,0.66
W134900076031501,Karnataka,Chikmagalur,TARIKERE,TARIKERE,Shivane,Dug Well,,Unconfined,20.7,5-Nov-22,2
W134245075580001,Karnataka,Chikmagalur,TARIKERE,TARIKERE,Sokke,Dug Well,,Unconfined,12.88,5-Nov-22,1.28
W141105076525001,Karnataka,Chitradurga,CHALLAKERE,CHALLAKERE,Doddachellur,Bore Well,Piezometer,Semi-Confined,80,5-Nov-22,1.78
W142800076325001,Karnataka,Chitradurga,CHALLAKERE,CHALLAKERE,Naikanahatti,Bore Well,Piezometer,Semi-Confined,67,5-Nov-22,15.38
W141100076403001,Karnataka,Chitradurga,CHALLAKERE,CHALLAKERE,Sanikere,Bore Well,Piezometer,Semi-Confined,50,5-Nov-22,5.8
W141735076180501,Karnataka,Chitradurga,CHITRADURGA,CHITRADURGA,Biruvara,Dug Well,,Unconfined,17,5-Nov-22,8.07
W141309076154201,Karnataka,Chitradurga,CHITRADURGA,CHITRADURGA,Bommenanahalli,Dug Well,,Unconfined,32,5-Nov-22,1.26
W141300076240002,Karnataka,Chitradurga,CHITRADURGA,CHITRADURGA,Chitradurga1,Dug Well,,Unconfined,12.54,5-Nov-22,0.7
W142105076095001,Karnataka,Chitradurga,CHITRADURGA,CHITRADURGA,Hampanur,Dug Well,,Unconfined,19.7,5-Nov-22,3.15
W141037076090901,Karnataka,Chitradurga,CHITRADURGA,CHITRADURGA,Kallavvana Nagatihalli,Dug Well,,Unconfined,14.5,5-Nov-22,2.15
W140915076200001,Karnataka,Chitradurga,CHITRADURGA,CHITRADURGA,Pandarahalli pz,Bore Well,Piezometer,Semi-Confined,60,5-Nov-22,10.52
W141555076114001,Karnataka,Chitradurga,CHITRADURGA,CHITRADURGA,Siddapura,Dug Well,,Unconfined,18.8,5-Nov-22,7.05
W142130076190001,Karnataka,Chitradurga,CHITRADURGA,CHITRADURGA,Siddavvanadurga,Dug Well,,Unconfined,12.23,5-Nov-22,1.45
W141730076170001,Karnataka,Chitradurga,CHITRADURGA,CHITRADURGA,Vijapura,Dug Well,,Unconfined,17,5-Nov-22,7.12
W140300076330001,Karnataka,Chitradurga,HIRIYUR,HIRIYUR,Hartikote,Dug Well,,Unconfined,15.65,5-Nov-22,3
W135906076390001,Karnataka,Chitradurga,HIRIYUR,HIRIYUR,Maskal,Dug Well,,Unconfined,5.7,5-Nov-22,3.57
W140700076360001,Karnataka,Chitradurga,HIRIYUR,HIRIYUR,Vaddikere,Dug Well,,Unconfined,17,5-Nov-22,1.8
W135400076294001,Karnataka,Chitradurga,HIRIYUR,HIRIYUR,Vanivilasapura,Bore Well,Piezometer,Semi-Confined,80,5-Nov-22,11.7
W140200076070001,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,Arehalli,Dug Well,,Unconfined,12.7,5-Nov-22,0.83
W140155076042501,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,Dogganal,Dug Well,,Unconfined,11.5,5-Nov-22,1.23
W140300076050001,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,Dummi,Dug Well,,Unconfined,16.5,5-Nov-22,1.02
W135950076050501,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,Hanumali,Dug Well,,Unconfined,13.8,5-Nov-22,1.5
W140915076200002,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,Holalkere PZ,Bore Well,Piezometer,Semi-Confined,60,5-Nov-22,2.35
W141310076070001,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,Muthugaduru,Bore Well,Piezometer,Semi-Confined,67,5-Nov-22,1.82
W141310076070002,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,Muttuguduru,Dug Well,,Unconfined,15,5-Nov-22,1.45
W135535076110501,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,R.Gollarahalli,Dug Well,,Unconfined,15,5-Nov-22,2.15
W140130076073001,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,R.Nulenur,Dug Well,,Unconfined,8.5,5-Nov-22,1.1
W135710076072501,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,Ramgiri,Dug Well,,Unconfined,25,5-Nov-22,1.5
W142421076255601,Karnataka,Chitradurga,HOLALKERE,HOLALKERE,Shivganga,Dug Well,,Unconfined,14.9,5-Nov-22,5.85
